"TITLE","ARTICLE LINK","PUBLISHED DATE (GMT)","AUTHOR","PUBLISHER","COUNTRY","CATEGORY","LANGUAGE","DESCRIPTION","IMAGE URL","VIDEO URL"
"""美国男篮国家队结束阿布扎比行程，体验阿联酋文化""","https://www.wam.ae/zh-CN/details/1395303189219","2023-08-24 08:54:14","方海山","Wam","United Arab Emirates","Sports","Chinese","","",""
"""新竹球場大聯盟檢測報告公布 內野不如公園且升高受傷風險""","https://www.ettoday.net/news/20230824/2567565.htm?from=rss","2023-08-24 02:49:00","","Ettoday","Taiwan","Sports","Chinese","針對新竹市棒球場，新竹市政府今天公布美國職棒大聯盟指定場務單位的檢測報告原文，新竹市政府表示，市府將儘速召開新竹市立棒球場工程體檢會議，研擬棒球場的具體改善方案及期程。 《詳全文...》","https://cdn2.ettoday.net/images/7192/c7192355.jpg",""
"""賈吉生涯首次三響砲 助洋基終止難堪9連敗""","https://www.ettoday.net/news/20230824/2567541.htm?from=rss","2023-08-24 02:29:00","","Ettoday","Taiwan","Sports","Chinese","紐約洋基近期陷入惡夢泥沼9連敗，今天（24日）拒絕向10連敗低頭！洋基隊長賈吉（Aaron Judge）打出生涯首次三響砲，灌進6分打點，終場洋基以9比1大勝華盛頓國民，結束9連敗。 《詳全文...》","https://cdn2.ettoday.net/images/7192/c7192273.jpg",""
"""法官開庭！賈吉生涯首度單場三響砲 改寫隊史紀錄""","https://www.ettoday.net/news/20230824/2567534.htm?from=rss","2023-08-24 02:27:00","","Ettoday","Taiwan","Sports","Chinese","洋基近日陷入9連敗低潮，今終於以9比1擊敗國民拿下勝利，隊長賈吉（Aaron Judge）生涯首度敲出三響砲，貢獻6分打點。 《詳全文...》","https://cdn2.ettoday.net/images/7192/c7192265.jpg",""
"""中華男排好威！ 直落3擊退伊拉克亞錦賽將和卡達爭4強""","https://www.ettoday.net/news/20230824/2567503.htm?from=rss","2023-08-24 02:11:00","","Ettoday","Taiwan","Sports","Chinese","中華男排24日在亞洲錦標賽12強戰傳來捷報，以25比19、25比18、25比18直落3撂倒伊拉克，除了順利闖進6強複賽，今日還將和卡達爭取本屆4強門票。 《詳全文...》","https://cdn2.ettoday.net/images/7192/c7192203.jpg",""
"""李哲輝、楊博軒擊敗世界第1！ 羽球世錦賽強勢直闖16強""","https://www.ettoday.net/news/20230824/2567475.htm?from=rss","2023-08-24 01:49:00","","Ettoday","Taiwan","Sports","Chinese","台灣羽球男雙好手李哲輝、楊博軒在本屆羽球世錦賽傳來捷報，面對世界排名第1位的印尼強敵阿爾弗蘭(Fajar Alfian)、阿利安托(Muhammad Rian Ardianto)，「李楊配」最終以21比18、21比19順利贏球，也挺進本屆羽球世錦賽16強。 《詳全文...》","https://cdn2.ettoday.net/images/6794/c6794553.jpg",""
"""沒休息！大谷翔平雙重賽首戰手臂疲勞退場 第2戰續打DH""","https://www.ettoday.net/news/20230824/2567476.htm?from=rss","2023-08-24 01:48:00","","Ettoday","Taiwan","Sports","Chinese","天使今和紅人進行雙重賽，大谷翔平擔任首戰先發投手，僅投1.1局因手臂疲勞退場休息，但仍在雙重賽第2戰中先發，扛下第2棒、指定打擊。 《詳全文...》","https://cdn2.ettoday.net/images/7180/c7180288.jpg",""
"""張育成手感復甦繳5支3 本季3A首次猛打賞""","https://www.ettoday.net/news/20230824/2567461.htm?from=rss","2023-08-24 01:35:00","","Ettoday","Taiwan","Sports","Chinese","台灣好手張育成在今天對上國民3A的比賽中，繳出5支3亮眼成績，幫助紅襪5比2擊敗對手。 《詳全文...》","https://cdn2.ettoday.net/images/7160/c7160403.jpg",""
"""參與大都會台灣日 樂天女孩紐約樂翻天與大使相見歡""","https://www.ettoday.net/news/20230824/2567438.htm?from=rss","2023-08-24 01:21:00","","Ettoday","Taiwan","Sports","Chinese","本季大聯盟最後一個台灣日活動，大都會隊台灣日27日舉行，也是最盛大的台灣日，大都會隊邀請樂天桃猿球團領隊浦韋青以及樂天女孩赴美共襄盛舉。 《詳全文...》","https://cdn2.ettoday.net/images/7192/c7192124.jpg",""
"""大谷翔平炸裂後僅投1.1局退板 天使教頭：他只是手臂疲勞""","https://www.ettoday.net/news/20230824/2567398.htm?from=rss","2023-08-24 00:15:00","","Ettoday","Taiwan","Sports","Chinese","大谷翔平今以二刀流身分出賽對戰紅人，1局下敲出本季第44轟，但第2局卻因手臂疲勞退出投手丘，僅投1.1局無失分，賽後天使總教練奈文（Phil Nevin）表示，大谷翔平只是手臂疲勞。 《詳全文...》","https://cdn2.ettoday.net/images/7192/c7192048.jpg",""
